Time(ms),Speed(kmh),RPM,LeftSignal,RightSignal,HighBeam,FuelLevel(%),EngineTemp(C),CheckEngine,BrakeWarn,DoorAjar
458800,133.9,5086,0,0,0,99,74,0,1,1
458900,132.3,5029,0,0,0,99,74,0,1,1
459000,131.2,4999,0,0,0,99,74,0,1,1
459100,132.4,5032,0,0,0,99,74,0,1,1
459200,132.5,5037,0,0,0,99,74,0,1,1
459300,131.0,4989,0,0,0,99,74,0,1,1
459400,131.9,5018,0,0,0,99,74,0,1,1
459500,129.3,4941,0,0,0,99,74,0,1,1
459600,130.2,4970,0,0,0,99,74,0,1,1
459700,128.7,4918,0,0,0,99,74,0,1,1
459800,128.8,4921,0,0,0,99,74,0,1,1
459900,126.7,4849,0,0,0,99,74,0,1,1
460000,129.3,4931,0,0,0,99,74,0,1,1
460100,128.1,4904,0,0,0,99,74,0,1,1
460200,127.6,4881,0,0,0,99,74,0,1,1
460300,127.7,4884,0,0,0,99,74,0,1,1
460400,125.6,4817,0,0,0,99,74,0,1,1
460500,124.8,4795,0,0,0,99,74,0,1,1
460600,126.5,4844,0,0,0,99,74,0,1,1
460700,124.8,4795,0,0,0,99,74,0,1,1
460800,124.3,4781,0,0,0,99,74,0,1,1
460900,125.4,4817,0,0,0,99,74,0,1,1
461000,124.3,4773,0,0,0,99,74,0,1,1
461100,124.8,4797,0,0,0,99,74,0,1,1
461200,123.3,4741,0,0,0,99,74,0,1,1
461300,122.8,4727,0,0,0,99,74,0,1,1
461400,125.0,4797,0,0,0,99,74,0,1,1
461500,125.0,4801,0,0,0,99,74,0,1,1
461600,123.7,4753,0,0,0,99,74,0,1,1
461700,123.4,4745,0,0,0,99,74,0,1,1
461800,123.7,4762,0,0,0,99,74,0,1,1
461900,123.0,4735,0,0,0,99,74,0,1,1
462000,121.3,4686,0,0,0,99,74,0,1,1
462100,120.9,4666,0,0,0,99,74,0,1,1
462200,120.5,4655,0,0,0,99,74,0,1,1
462300,119.8,4630,0,0,0,99,74,0,1,1
462400,119.7,4627,0,0,0,99,74,0,1,1
462500,119.4,4619,0,0,0,99,74,0,1,1
462600,118.6,4594,0,0,0,99,74,0,1,1
462700,119.7,4629,0,0,0,99,74,0,1,1
462800,119.9,4636,0,0,0,99,74,0,1,1
462900,119.5,4621,0,0,0,99,74,0,1,1
463000,119.7,4632,0,0,0,99,74,0,1,1
463100,118.4,4588,0,0,0,99,74,0,1,1
463200,118.3,4587,0,0,0,99,74,0,1,1
463300,118.6,4598,0,0,0,99,74,0,1,1
463400,116.5,4533,0,0,0,99,74,0,1,1
463500,115.9,4506,0,0,0,99,74,0,1,1
463600,117.6,4567,0,0,0,99,74,0,1,1
463700,115.9,4512,0,0,0,99,74,0,1,1
463800,114.5,4466,0,0,0,99,74,0,1,1
463900,114.1,4450,0,0,0,99,74,0,1,1
464000,115.3,4486,0,0,0,99,74,0,1,1
464100,114.0,4451,0,0,0,99,74,0,1,1
464200,113.1,4422,0,0,0,99,74,0,1,1
464300,115.3,4489,0,0,0,99,74,0,1,1
464400,114.8,4475,0,0,0,99,74,0,1,1
464500,112.9,4416,0,0,0,99,74,0,1,1
464600,113.3,4424,0,0,0,99,74,0,1,1
464700,114.3,4458,0,0,0,99,74,0,1,1
464800,113.1,4414,0,0,0,99,74,0,1,1
464900,113.8,4437,0,0,0,99,74,0,1,1
465000,113.8,4444,0,0,0,99,74,0,1,1
465100,110.8,4348,0,0,0,99,74,0,1,1
465200,110.0,4315,0,0,0,99,74,0,1,1
465300,111.0,4346,0,0,0,99,74,0,1,1
465400,110.9,4346,0,0,0,99,74,0,1,1
465500,109.2,4294,0,0,0,99,74,0,1,1
465600,109.4,4302,0,0,0,99,74,0,1,1
465700,108.3,4262,0,0,0,99,74,0,1,1
465800,108.4,4266,0,0,0,99,74,0,1,1
465900,108.2,4259,0,0,0,99,74,0,1,1
466000,109.1,4286,0,0,0,99,74,0,1,1
466100,109.5,4304,0,0,0,99,74,0,1,1
466200,109.7,4316,0,0,0,99,74,0,1,1
466300,108.2,4262,0,0,0,99,74,0,1,1
466400,107.7,4248,0,0,0,99,74,0,1,1
466500,108.8,4286,0,0,0,99,74,0,1,1
466600,106.9,4221,0,0,0,99,74,0,1,1
466700,105.6,4185,0,0,0,99,74,0,1,1
466800,106.9,4223,0,0,0,99,74,0,1,1
466900,106.0,4192,0,0,0,99,74,0,1,1
467000,106.9,4220,0,0,0,99,74,0,1,1
467100,104.4,4138,0,0,0,99,74,0,1,1
467200,103.8,4123,0,0,0,99,74,0,1,1
467300,104.1,4134,0,0,0,99,74,0,1,1
467400,105.4,4171,0,0,0,99,74,0,1,1
467500,104.6,4149,0,0,0,99,74,0,1,1
467600,103.7,4122,0,0,0,99,74,0,1,1
467700,104.7,4155,0,0,0,99,74,0,1,1
467800,103.0,4094,0,0,0,99,74,0,1,1
467900,103.1,4096,0,0,0,99,74,0,1,1
468000,102.0,4068,0,0,0,99,74,0,1,1
468100,101.1,4031,0,0,0,99,74,0,1,1
468200,102.1,4061,0,0,0,99,74,0,1,1
468300,100.5,4020,0,0,0,99,74,0,1,1
468400,101.8,4056,0,0,0,99,74,0,1,1
468500,101.3,4041,0,0,0,99,74,0,1,1
468600,101.2,4042,0,0,0,99,74,0,1,1
468700,101.1,4034,0,0,0,99,74,0,1,1
468800,99.5,3984,0,0,0,99,74,0,1,1
468900,100.4,4014,0,0,0,99,74,0,1,1
469000,99.3,3981,0,0,0,99,74,0,1,1
469100,100.0,4000,0,0,0,99,74,0,1,1
469200,100.3,4013,0,0,0,99,74,0,1,1
469300,100.2,4003,0,0,0,99,74,0,1,1
469400,97.3,3912,0,0,0,99,74,0,1,1
469500,98.4,3951,0,0,0,99,74,0,1,1
469600,98.1,3944,0,0,0,99,74,0,1,1
469700,97.9,3936,0,0,0,99,74,0,1,1
469800,96.4,3888,0,0,0,99,74,0,1,1
469900,95.4,3857,0,0,0,99,74,0,1,1
470000,95.0,3843,0,0,0,99,74,0,1,1
470100,94.7,3836,0,0,0,99,74,0,1,1
470200,95.4,3851,0,0,0,99,74,0,1,1
470300,95.9,3874,0,0,0,99,74,0,1,1
470400,95.1,3842,0,0,0,99,74,0,1,1
470500,94.3,3818,0,0,0,99,74,0,1,1
470600,94.7,3830,0,0,0,99,74,0,1,1
470700,92.8,3771,0,0,0,99,74,0,1,1
470800,94.2,3814,0,0,0,99,74,0,1,1
470900,93.4,3792,0,0,0,99,74,0,1,1
471000,94.2,3817,0,0,0,99,74,0,1,1
471100,92.4,3754,0,0,0,99,74,0,1,1
471200,93.3,3789,0,0,0,99,74,0,1,1
471300,92.5,3756,0,0,0,99,74,0,1,1
471400,92.2,3755,0,0,0,99,74,0,1,1
471500,92.4,3758,0,0,0,99,74,0,1,1
471600,92.5,3759,0,0,0,99,74,0,1,1
471700,90.8,3704,0,0,0,99,74,0,1,1
471800,90.6,3694,0,0,0,99,74,0,1,1
471900,88.9,3640,0,0,0,99,74,0,1,1
472000,88.8,3644,0,0,0,99,74,0,1,1
472100,88.7,3643,0,0,0,99,74,0,1,1
472200,89.3,3658,0,0,0,99,74,0,1,1
472300,89.9,3678,0,0,0,99,74,0,1,1
472400,89.3,3654,0,0,0,99,74,0,1,1
472500,89.6,3665,0,0,0,99,74,0,1,1
472600,88.3,3628,0,0,0,99,74,0,1,1
472700,88.6,3631,0,0,0,99,74,0,1,1
472800,87.6,3599,0,0,0,99,74,0,1,1
472900,87.6,3606,0,0,0,99,74,0,1,1
473000,87.6,3606,0,0,0,99,74,0,1,1
473100,85.4,3533,0,0,0,99,74,0,1,1
473200,85.8,3546,0,0,0,99,74,0,1,1
473300,84.8,3518,0,0,0,99,74,0,1,1
473400,84.0,3493,0,0,0,99,74,0,1,1
473500,84.3,3499,0,0,0,99,74,0,1,1
473600,84.5,3508,0,0,0,99,74,0,1,1
473700,85.4,3537,0,0,0,99,74,0,1,1
473800,85.2,3524,0,0,0,99,74,0,1,1
473900,85.0,3522,0,0,0,99,74,0,1,1
474000,83.0,3460,0,0,0,99,74,0,1,1
474100,83.8,3478,0,0,0,99,74,0,1,1
474200,83.3,3465,0,0,0,99,74,0,1,1
474300,81.6,3412,0,0,0,99,74,0,1,1
474400,82.6,3441,0,0,0,99,74,0,1,1
474500,80.9,3391,0,0,0,99,74,0,1,1
474600,80.4,3372,0,0,0,99,74,0,1,1
474700,80.4,3376,0,0,0,99,74,0,1,1
474800,80.3,3370,0,0,0,99,74,0,1,1
474900,80.1,3358,0,0,0,99,74,0,1,1
475000,80.7,3381,0,0,0,99,74,0,1,1
475100,79.4,3335,0,0,0,99,74,0,1,1
475200,80.4,3374,0,0,0,99,74,0,1,1
475300,78.5,3311,0,0,0,99,74,0,1,1
475400,79.0,3332,0,0,0,99,74,0,1,1
475500,78.7,3319,0,0,0,99,74,0,1,1
475600,78.0,3299,0,0,0,99,74,0,1,1
475700,78.5,3316,0,0,0,99,74,0,1,1
475800,77.9,3293,0,0,0,99,74,0,1,1
475900,77.2,3274,0,0,0,99,74,0,1,1
476000,77.9,3290,0,0,0,99,74,0,1,1
476100,77.3,3276,0,0,0,99,74,0,1,1
476200,77.2,3272,0,0,0,99,74,0,1,1
476300,76.9,3263,0,0,0,99,74,0,1,1
476400,75.3,3204,0,0,0,99,74,0,1,1
476500,75.1,3198,0,0,0,99,74,0,1,1
476600,74.6,3186,0,0,0,99,74,0,1,1
476700,74.8,3195,0,0,0,99,74,0,1,1
476800,75.1,3202,0,0,0,99,74,0,1,1
476900,74.1,3167,0,0,0,99,74,0,1,1
477000,73.2,3145,0,0,0,99,74,0,1,1
477100,74.0,3170,0,0,0,99,74,0,1,1
477200,72.3,3116,0,0,0,99,74,0,1,1
477300,72.5,3118,0,0,0,99,74,0,1,1
477400,71.7,3099,0,0,0,99,74,0,1,1
477500,72.2,3104,0,0,0,99,74,0,1,1
477600,71.4,3080,0,0,0,99,74,0,1,1
477700,70.9,3067,0,0,0,99,74,0,1,1
477800,70.3,3046,0,0,0,99,74,0,1,1
477900,70.4,3052,0,0,0,99,74,0,1,1
478000,70.0,3041,0,0,0,99,74,0,1,1
478100,70.9,3069,0,0,0,99,74,0,1,1
478200,69.7,3027,0,0,0,99,74,0,1,1
478300,70.0,3036,0,0,0,99,74,0,1,1
478400,69.2,3010,0,0,0,99,74,0,1,1
478500,69.4,3016,0,0,0,99,74,0,1,1
478600,68.7,2999,0,0,0,99,74,0,1,1
478700,68.7,3002,0,0,0,99,74,0,1,1
478800,67.9,2975,0,0,0,99,74,0,1,1
478900,67.9,2974,0,0,0,99,74,0,1,1
479000,68.0,2972,0,0,0,99,74,0,1,1
479100,67.2,2949,0,0,0,99,74,0,1,1
479200,65.9,2911,0,0,0,99,74,0,1,1
479300,66.2,2915,0,0,0,99,74,0,1,1
479400,65.5,2894,0,0,0,99,74,0,1,1
479500,65.8,2908,0,0,0,99,74,0,1,1
479600,66.3,2926,0,0,0,99,74,0,1,1
479700,66.2,2918,0,0,0,99,74,0,1,1
479800,65.3,2889,0,0,0,99,74,0,1,1
479900,63.7,2835,0,0,0,99,74,0,1,1
480000,63.4,2825,0,0,0,99,74,0,1,1
480100,63.8,2838,0,0,0,99,74,0,1,1
480200,63.0,2815,0,0,0,99,74,0,1,1
480300,63.9,2840,0,0,0,99,74,0,1,1
480400,63.3,2829,0,0,0,99,74,0,1,1
480500,62.3,2790,0,0,0,99,74,0,1,1
480600,62.1,2785,0,0,0,99,74,0,1,1
480700,62.2,2792,0,0,0,99,74,0,1,1
480800,62.1,2788,0,0,0,99,74,0,1,1
480900,61.2,2752,0,0,0,99,74,0,1,1
481000,61.4,2768,0,0,0,99,74,0,1,1
481100,61.1,2753,0,0,0,99,74,0,1,1
481200,60.7,2744,0,0,0,99,74,0,1,1
481300,60.8,2746,0,0,0,99,74,0,1,1
481400,60.5,2732,0,0,0,99,74,0,1,1
481500,58.8,2684,0,0,0,99,74,0,1,1
481600,59.5,2705,0,0,0,99,74,0,1,1
481700,58.3,2662,0,0,0,99,74,0,1,1
481800,58.8,2680,0,0,0,99,74,0,1,1
481900,58.4,2667,0,0,0,99,74,0,1,1
482000,57.6,2637,0,0,0,99,74,0,1,1
482100,56.8,2615,0,0,0,99,74,0,1,1
482200,56.5,2602,0,0,0,99,74,0,1,1
482300,56.9,2619,0,0,0,99,74,0,1,1
482400,56.6,2615,0,0,0,99,74,0,1,1
482500,56.6,2613,0,0,0,99,74,0,1,1
482600,55.9,2591,0,0,0,99,74,0,1,1
482700,55.1,2567,0,0,0,99,74,0,1,1
482800,55.7,2586,0,0,0,99,74,0,1,1
482900,55.6,2576,0,0,0,99,74,0,1,1
483000,55.0,2562,0,0,0,99,74,0,1,1
483100,54.8,2555,0,0,0,99,74,0,1,1
483200,54.4,2542,0,0,0,99,74,0,1,1
483300,53.3,2501,0,0,0,99,74,0,1,1
483400,53.5,2513,0,0,0,99,74,0,1,1
483500,52.9,2495,0,0,0,99,74,0,1,1
483600,53.2,2498,0,0,0,99,74,0,1,1
483700,52.7,2485,0,0,0,99,74,0,1,1
483800,52.0,2463,0,0,0,99,74,0,1,1
483900,51.4,2442,0,0,0,99,74,0,1,1
484000,51.7,2453,0,0,0,99,74,0,1,1
484100,51.8,2454,0,0,0,99,74,0,1,1
484200,50.8,2427,0,0,0,99,74,0,1,1
484300,50.2,2405,0,0,0,99,74,0,1,1
484400,50.0,2399,0,0,0,99,74,0,1,1
484500,49.7,2391,0,0,0,99,74,0,1,1
484600,49.6,2382,0,0,0,99,74,0,1,1
484700,49.3,2371,0,0,0,99,74,0,1,1
484800,48.3,2343,0,0,0,99,74,0,1,1
484900,49.0,2371,0,0,0,99,74,0,1,1
485000,47.9,2331,0,0,0,99,74,0,1,1
485100,47.1,2304,0,0,0,99,74,0,1,1
485200,47.9,2329,0,0,0,99,74,0,1,1
485300,47.7,2323,0,0,0,99,74,0,1,1
485400,46.4,2282,0,0,0,99,74,0,1,1
485500,46.8,2295,0,0,0,99,74,0,1,1
485600,46.0,2270,0,0,0,99,74,0,1,1
485700,45.3,2255,0,0,0,99,74,0,1,1
485800,45.3,2249,0,0,0,99,74,0,1,1
485900,45.6,2256,0,0,0,99,74,0,1,1
486000,45.0,2238,0,0,0,99,74,0,1,1
486100,45.1,2237,0,0,0,99,74,0,1,1
486200,44.5,2224,0,0,0,99,74,0,1,1
486300,43.9,2204,0,0,0,99,74,0,1,1
486400,43.0,2175,0,0,0,99,74,0,1,1
486500,42.8,2167,0,0,0,99,74,0,1,1
486600,42.7,2161,0,0,0,99,74,0,1,1
486700,42.1,2148,0,0,0,99,74,0,1,1
486800,41.7,2137,0,0,0,99,74,0,1,1
486900,41.6,2127,0,0,0,99,74,0,1,1
487000,41.5,2128,0,0,0,99,74,0,1,1
487100,41.0,2107,0,0,0,99,74,0,1,1
487200,41.3,2116,0,0,0,99,74,0,1,1
487300,41.2,2116,0,0,0,99,74,0,1,1
487400,40.4,2087,0,0,0,99,74,0,1,1
487500,40.0,2082,0,0,0,99,74,0,1,1
487600,40.3,2092,0,0,0,99,74,0,1,1
487700,39.3,2054,0,0,0,99,74,0,1,1
487800,39.3,2060,0,0,0,99,74,0,1,1
487900,39.3,2058,0,0,0,99,74,0,1,1
488000,38.9,2049,0,0,0,99,74,0,1,1
488100,38.1,2022,0,0,0,99,74,0,1,1
488200,38.0,2012,0,0,0,99,74,0,1,1
488300,37.8,2008,0,0,0,99,74,0,1,1
488400,36.9,1984,0,0,0,99,74,0,1,1
488500,36.8,1974,0,0,0,99,74,0,1,1
488600,36.1,1959,0,0,0,99,74,0,1,1
488700,36.4,1961,0,0,0,99,74,0,1,1
488800,36.3,1963,0,0,0,99,74,0,1,1
488900,35.4,1929,0,0,0,99,74,0,1,1
489000,35.2,1928,0,0,0,99,74,0,1,1
489100,35.2,1925,0,0,0,99,74,0,1,1
489200,34.5,1900,0,0,0,99,74,0,1,1
489300,34.0,1888,0,0,0,99,74,0,1,1
489400,33.7,1878,0,0,0,99,74,0,1,1
489500,33.5,1870,0,0,0,99,74,0,1,1
489600,33.7,1882,0,0,0,99,74,0,1,1
489700,33.3,1861,0,0,0,99,74,0,1,1
489800,32.5,1842,0,0,0,99,74,0,1,1
489900,32.5,1841,0,0,0,99,74,0,1,1
490000,32.6,1841,0,0,0,99,74,0,1,1
490100,31.6,1812,0,0,0,99,74,0,1,1
490200,31.1,1796,0,0,0,99,74,0,1,1
490300,31.2,1797,0,0,0,99,74,0,1,1
490400,30.5,1779,0,0,0,99,74,0,1,1
490500,30.2,1771,0,0,0,99,74,0,1,1
490600,30.0,1758,0,0,0,99,74,0,1,1
490700,30.1,1767,0,0,0,99,74,0,1,1
490800,29.2,1739,0,0,0,99,74,0,1,1
490900,29.4,1738,0,0,0,99,74,0,1,1
491000,29.1,1727,0,0,0,99,74,0,1,1
491100,28.9,1724,0,0,0,99,74,0,1,1
491200,28.4,1709,0,0,0,99,74,0,1,1
491300,28.2,1702,0,0,0,99,74,0,1,1
491400,27.4,1673,0,0,0,99,74,0,1,1
491500,27.4,1672,0,0,0,99,74,0,1,1
491600,27.0,1663,0,0,0,99,74,0,1,1
491700,26.6,1656,0,0,0,99,74,0,1,1
491800,26.3,1641,0,0,0,99,74,0,1,1
491900,26.3,1641,0,0,0,99,74,0,1,1
492000,26.1,1636,0,0,0,99,74,0,1,1
492100,25.3,1605,0,0,0,99,74,0,1,1
492200,25.1,1599,0,0,0,99,74,0,1,1
492300,25.0,1596,0,0,0,99,74,0,1,1
492400,24.6,1589,0,0,0,99,74,0,1,1
492500,24.4,1584,0,0,0,99,74,0,1,1
492600,23.7,1554,0,0,0,99,74,0,1,1
492700,23.4,1545,0,0,0,99,74,0,1,1
492800,23.3,1546,0,0,0,99,74,0,1,1
492900,22.9,1531,0,0,0,99,74,0,1,1
493000,22.3,1511,0,0,0,99,74,0,1,1
493100,22.0,1509,0,0,0,99,74,0,1,1
493200,21.8,1503,0,0,0,99,74,0,1,1
493300,21.5,1488,0,0,0,99,74,0,1,1
493400,21.2,1481,0,0,0,99,74,0,1,1
493500,20.7,1462,0,0,0,99,74,0,1,1
493600,20.4,1448,0,0,0,99,74,0,1,1
493700,20.1,1442,0,0,0,99,74,0,1,1
493800,19.7,1429,0,0,0,99,74,0,1,1
493900,19.8,1430,0,0,0,99,74,0,1,1
494000,19.3,1423,0,0,0,99,74,0,1,1
494100,18.8,1404,0,0,0,99,74,0,1,1
494200,18.5,1387,0,0,0,99,74,0,1,1
494300,18.4,1383,0,0,0,99,74,0,1,1
494400,18.0,1376,0,0,0,99,74,0,1,1
494500,17.7,1367,0,0,0,99,74,0,1,1
494600,17.6,1362,0,0,0,99,74,0,1,1
494700,17.4,1359,0,0,0,99,74,0,1,1
494800,16.8,1333,0,0,0,99,74,0,1,1
494900,16.3,1319,0,0,0,99,74,0,1,1
495000,16.2,1321,0,0,0,99,74,0,1,1
495100,15.8,1300,0,0,0,99,74,0,1,1
495200,15.5,1292,0,0,0,99,74,0,1,1
495300,15.4,1287,0,0,0,99,74,0,1,1
495400,14.8,1276,0,0,0,99,74,0,1,1
495500,14.4,1264,0,0,0,99,74,0,1,1
495600,14.1,1247,0,0,0,99,74,0,1,1
495700,13.9,1247,0,0,0,99,74,0,1,1
495800,13.6,1234,0,0,0,99,74,0,1,1
495900,13.3,1225,0,0,0,99,74,0,1,1
496000,13.0,1215,0,0,0,99,74,0,1,1
496100,12.5,1197,0,0,0,99,74,0,1,1
496200,12.2,1193,0,0,0,99,74,0,1,1
496300,11.9,1184,0,0,0,99,74,0,1,1
496400,11.7,1169,0,0,0,99,74,0,1,1
496500,11.4,1159,0,0,0,99,74,0,1,1
496600,11.1,1154,0,0,0,99,74,0,1,1
496700,10.8,1147,0,0,0,99,74,0,1,1
496800,10.4,1127,0,0,0,99,74,0,1,1
496900,10.0,1121,0,0,0,99,74,0,1,1
497000,9.7,1108,0,0,0,99,74,0,1,1
497100,9.4,1099,0,0,0,99,74,0,1,1
497200,9.1,1092,0,0,0,99,74,0,1,1
497300,8.7,1077,0,0,0,99,74,0,1,1
497400,8.4,1067,0,0,0,99,74,0,1,1
497500,8.1,1057,0,0,0,99,74,0,1,1
497600,7.8,1047,0,0,0,99,74,0,1,1
497700,7.5,1039,0,0,0,99,74,0,1,1
497800,7.3,1029,0,0,0,99,74,0,1,1
497900,6.9,1024,0,0,0,99,74,0,1,1
498000,6.5,1007,0,0,0,99,74,0,1,1
498100,6.3,997,0,0,0,99,74,0,1,1
498200,5.9,990,0,0,0,99,74,0,1,1
498300,5.5,972,0,0,0,99,74,0,1,1
498400,5.3,972,0,0,0,99,74,0,1,1
498500,4.9,962,0,0,0,99,74,0,1,1
498600,4.6,945,0,0,0,99,74,0,1,1
498700,4.3,943,0,0,0,99,74,0,1,1
498800,4.0,928,0,0,0,99,74,0,1,1
498900,3.6,916,0,0,0,99,74,0,1,1
499000,3.3,904,0,0,0,99,74,0,1,1
499100,3.0,898,0,0,0,99,74,0,1,1
499200,2.7,886,0,0,0,99,74,0,1,1
499300,2.4,877,0,0,0,99,74,0,1,1
499400,2.0,860,0,0,0,99,74,0,1,1
499500,1.7,855,0,0,0,99,74,0,1,1
499600,1.4,840,0,0,0,99,74,0,1,1
499700,1.1,835,0,0,0,99,74,0,1,1
499800,0.8,821,0,0,0,99,74,0,1,1
499900,0.5,816,0,0,0,99,74,0,1,1
500000,0.1,806,0,0,0,99,75,0,1,1
500100,0.3,809,0,0,0,99,75,0,1,1
500200,0.5,820,0,0,0,99,75,0,1,1
500300,0.8,822,0,0,0,99,75,0,1,1
500400,1.2,841,0,0,0,99,75,0,1,1
500500,1.5,850,0,0,0,99,75,0,1,1
500600,1.8,857,0,0,0,99,75,0,1,1
500700,2.1,870,0,0,0,99,75,0,1,1
500800,2.5,877,0,0,0,99,75,0,1,1
500900,2.7,887,0,0,0,99,75,0,1,1
501000,3.1,902,0,0,0,99,75,0,1,1
501100,3.3,902,0,0,0,99,75,0,1,1
501200,3.7,920,0,0,0,99,75,0,1,1
501300,4.0,922,0,0,0,99,75,0,1,1
501400,4.3,942,0,0,0,99,75,0,1,1
501500,4.6,948,0,0,0,99,75,0,1,1
501600,4.9,962,0,0,0,99,75,0,1,1
501700,5.3,973,0,0,0,99,75,0,1,1
501800,5.6,978,0,0,0,99,75,0,1,1
501900,6.0,988,0,0,0,99,75,0,1,1
502000,6.2,1001,0,0,0,99,75,0,1,1
502100,6.6,1015,0,0,0,99,75,0,1,1
502200,6.9,1018,0,0,0,99,75,0,1,1
502300,7.3,1035,0,0,0,99,75,0,1,1
502400,7.6,1048,0,0,0,99,75,0,1,1
502500,7.9,1054,0,0,0,99,75,0,1,1
502600,8.2,1065,0,0,0,99,75,0,1,1
502700,8.4,1068,0,0,0,99,75,0,1,1
502800,8.9,1081,0,0,0,99,75,0,1,1
502900,9.1,1087,0,0,0,99,75,0,1,1
503000,9.4,1098,0,0,0,99,75,0,1,1
503100,9.7,1107,0,0,0,99,75,0,1,1
503200,10.2,1126,0,0,0,99,75,0,1,1
503300,10.4,1133,0,0,0,99,75,0,1,1
503400,10.6,1138,0,0,0,99,75,0,1,1
503500,11.0,1152,0,0,0,99,75,0,1,1
503600,11.5,1162,0,0,0,99,75,0,1,1
503700,11.9,1180,0,0,0,99,75,0,1,1
503800,12.1,1188,0,0,0,99,75,0,1,1
503900,12.4,1197,0,0,0,99,75,0,1,1
504000,12.7,1201,0,0,0,99,75,0,1,1
504100,13.0,1213,0,0,0,99,75,0,1,1
504200,13.4,1225,0,0,0,99,75,0,1,1
504300,13.6,1236,0,0,0,99,75,0,1,1
504400,13.7,1242,0,0,0,99,75,0,1,1
504500,14.3,1255,0,0,0,99,75,0,1,1
504600,14.8,1277,0,0,0,99,75,0,1,1
504700,14.8,1270,0,0,0,99,75,0,1,1
504800,15.1,1283,0,0,0,99,75,0,1,1
504900,15.6,1299,0,0,0,99,75,0,1,1
505000,16.0,1311,0,0,0,99,75,0,1,1
505100,16.4,1321,0,0,0,99,75,0,1,1
505200,16.4,1321,0,0,0,99,75,0,1,1
505300,17.0,1337,0,0,0,99,75,0,1,1
505400,17.0,1340,0,0,0,99,75,0,1,1
505500,17.2,1351,0,0,0,99,75,0,1,1
505600,17.9,1368,0,0,0,99,75,0,1,1
505700,18.2,1379,0,0,0,99,75,0,1,1
505800,18.4,1387,0,0,0,99,75,0,1,1
505900,18.6,1392,0,0,0,99,75,0,1,1
506000,18.8,1397,0,0,0,99,75,0,1,1
506100,19.3,1418,0,0,0,99,75,0,1,1
506200,19.9,1435,0,0,0,99,75,0,1,1
506300,20.2,1443,0,0,0,99,75,0,1,1
506400,20.4,1452,0,0,0,99,75,0,1,1
506500,20.5,1453,0,0,0,99,75,0,1,1
506600,21.2,1476,0,0,0,99,75,0,1,1
506700,21.3,1486,0,0,0,99,75,0,1,1
506800,21.5,1487,0,0,0,99,75,0,1,1
506900,22.2,1510,0,0,0,99,75,0,1,1
507000,22.2,1510,0,0,0,99,75,0,1,1
507100,22.4,1512,0,0,0,99,75,0,1,1
507200,23.2,1545,0,0,0,99,75,0,1,1
507300,23.6,1550,0,0,0,99,75,0,1,1
507400,23.9,1564,0,0,0,99,75,0,1,1
507500,24.2,1576,0,0,0,99,75,0,1,1
507600,24.5,1588,0,0,0,99,75,0,1,1
507700,24.9,1595,0,0,0,99,75,0,1,1
507800,24.9,1595,0,0,0,99,75,0,1,1
507900,25.2,1611,0,0,0,99,75,0,1,1
508000,25.2,1608,0,0,0,99,75,0,1,1
508100,25.9,1625,0,0,0,99,75,0,1,1
508200,26.0,1634,0,0,0,99,75,0,1,1
508300,26.5,1646,0,0,0,99,75,0,1,1
508400,27.0,1659,0,0,0,99,75,0,1,1
508500,27.2,1670,0,0,0,99,75,0,1,1
508600,27.5,1683,0,0,0,99,75,0,1,1
508700,28.0,1695,0,0,0,99,75,0,1,1
508800,28.5,1710,0,0,0,99,75,0,1,1
508900,28.4,1707,0,0,0,99,75,0,1,1
509000,28.6,1719,0,0,0,99,75,0,1,1
509100,28.6,1721,0,0,0,99,75,0,1,1
509200,29.6,1749,0,0,0,99,75,0,1,1
509300,29.9,1756,0,0,0,99,75,0,1,1
509400,30.4,1770,0,0,0,99,75,0,1,1
509500,30.6,1784,0,0,0,99,75,0,1,1
509600,30.6,1778,0,0,0,99,75,0,1,1
509700,30.8,1780,0,0,0,99,75,0,1,1
509800,31.4,1803,0,0,0,99,75,0,1,1
509900,31.4,1800,0,0,0,99,75,0,1,1
510000,32.2,1828,0,0,0,99,75,0,1,1
510100,32.4,1839,0,0,0,99,75,0,1,1
510200,32.4,1834,0,0,0,99,75,0,1,1
510300,32.4,1840,0,0,0,99,75,0,1,1
510400,33.0,1860,0,0,0,99,75,0,1,1
510500,33.7,1879,0,0,0,99,75,0,1,1
510600,34.3,1897,0,0,0,99,75,0,1,1
510700,34.0,1886,0,0,0,99,75,0,1,1
510800,34.8,1910,0,0,0,99,75,0,1,1
510900,34.6,1900,0,0,0,99,75,0,1,1
511000,35.2,1926,0,0,0,99,75,0,1,1
511100,35.8,1942,0,0,0,99,75,0,1,1
511200,36.1,1952,0,0,0,99,75,0,1,1
511300,36.4,1961,0,0,0,99,75,0,1,1
511400,36.6,1971,0,0,0,99,75,0,1,1
511500,36.4,1962,0,0,0,99,75,0,1,1
511600,37.2,1987,0,0,0,99,75,0,1,1
511700,36.9,1982,0,0,0,99,75,0,1,1
511800,37.7,2005,0,0,0,99,75,0,1,1
511900,37.8,2005,0,0,0,99,75,0,1,1
512000,38.3,2026,0,0,0,99,75,0,1,1
512100,38.8,2038,0,0,0,99,75,0,1,1
512200,39.4,2062,0,0,0,99,75,0,1,1
512300,39.7,2071,0,0,0,99,75,0,1,1
512400,40.0,2074,0,0,0,99,75,0,1,1
