Time(ms),Speed(kmh),RPM,LeftSignal,RightSignal,HighBeam,FuelLevel(%),EngineTemp(C),CheckEngine,BrakeWarn,DoorAjar
460700,31.9,1764,0,0,0,99,74,0,1,1
460800,18.2,1306,0,0,0,99,74,0,1,1
460900,21.5,1485,0,0,0,99,74,0,1,1
461000,34.2,1793,0,0,0,99,74,0,1,1
461100,22.0,1416,0,0,0,99,74,0,1,1
461200,32.4,1768,0,0,0,99,74,0,1,1
461300,15.1,1230,0,0,0,99,74,0,1,1
461400,36.7,1889,0,0,0,99,74,0,1,1
461500,35.3,1856,0,0,0,99,74,0,1,1
461600,33.5,1792,0,0,0,99,74,0,1,1
461700,16.2,1296,0,0,0,99,74,0,1,1
461800,20.2,1400,0,0,0,99,74,0,1,1
461900,31.9,1781,0,0,0,99,74,0,1,1
462000,27.8,1660,0,0,0,99,74,0,1,1
462100,31.7,1791,0,0,0,99,74,0,1,1
462200,22.3,1466,0,0,0,99,74,0,1,1
462300,12.1,1188,0,0,0,99,74,0,1,1
462400,18.7,1394,0,0,0,99,74,0,1,1
462500,15.7,1283,0,0,0,99,74,0,1,1
462600,33.7,1761,0,0,0,99,74,0,1,1
462700,22.2,1498,0,0,0,99,74,0,1,1
462800,17.3,1345,0,0,0,99,74,0,1,1
462900,21.6,1468,0,0,0,99,74,0,1,1
463000,27.1,1661,0,0,0,99,74,0,1,1
463100,28.0,1656,0,0,0,99,74,0,1,1
463200,11.7,1127,0,0,0,99,74,0,1,1
463300,33.3,1815,0,0,0,99,74,0,1,1
463400,20.0,1379,0,0,0,99,74,0,1,1
463500,21.0,1459,0,0,0,99,74,0,1,1
463600,17.4,1301,0,0,0,99,74,0,1,1
463700,21.5,1430,0,0,0,99,74,0,1,1
463800,30.4,1754,0,0,0,99,74,0,1,1
463900,20.2,1420,0,0,0,99,74,0,1,1
464000,16.5,1246,0,0,0,99,74,0,1,1
464100,27.2,1637,0,0,0,99,74,0,1,1
464200,24.0,1533,0,0,0,99,74,0,1,1
464300,26.1,1605,0,0,0,99,74,0,1,1
464400,30.7,1681,0,0,0,99,74,0,1,1
464500,23.4,1494,0,0,0,99,74,0,1,1
464600,15.6,1263,0,0,0,99,74,0,1,1
464700,19.0,1416,0,0,0,99,74,0,1,1
464800,19.8,1389,0,0,0,99,74,0,1,1
464900,12.8,1201,0,0,0,99,74,0,1,1
465000,25.2,1509,0,0,0,99,74,0,1,1
465100,11.5,1126,0,0,0,99,74,0,1,1
465200,12.0,1183,0,0,0,99,74,0,1,1
465300,20.2,1364,0,0,0,99,74,0,1,1
465400,29.1,1692,0,0,0,99,74,0,1,1
465500,14.4,1233,0,0,0,99,74,0,1,1
465600,28.5,1690,0,0,0,99,74,0,1,1
465700,9.6,1095,0,0,0,99,74,0,1,1
465800,20.7,1424,0,0,0,99,74,0,1,1
465900,25.4,1538,0,0,0,99,74,0,1,1
466000,22.7,1512,0,0,0,99,74,0,1,1
466100,22.1,1508,0,0,0,99,74,0,1,1
466200,17.0,1285,0,0,0,99,74,0,1,1
466300,18.9,1391,0,0,0,99,74,0,1,1
466400,17.6,1309,0,0,0,99,74,0,1,1
466500,26.3,1632,0,0,0,99,74,0,1,1
466600,24.9,1543,0,0,0,99,74,0,1,1
466700,19.4,1418,0,0,0,99,74,0,1,1
466800,23.1,1446,0,0,0,99,74,0,1,1
466900,11.1,1167,0,0,0,99,74,0,1,1
467000,11.1,1117,0,0,0,99,74,0,1,1
467100,11.2,1166,0,0,0,99,74,0,1,1
467200,17.8,1348,0,0,0,99,74,0,1,1
467300,24.4,1549,0,0,0,99,74,0,1,1
467400,8.5,1068,0,0,0,99,74,0,1,1
467500,11.0,1082,0,0,0,99,74,0,1,1
467600,17.4,1355,0,0,0,99,74,0,1,1
467700,18.9,1396,0,0,0,99,74,0,1,1
467800,17.2,1291,0,0,0,99,74,0,1,1
467900,22.9,1473,0,0,0,99,74,0,1,1
468000,9.2,1059,0,0,0,99,74,0,1,1
468100,15.0,1268,0,0,0,99,74,0,1,1
468200,12.8,1172,0,0,0,99,74,0,1,1
468300,10.3,1152,0,0,0,99,74,0,1,1
468400,10.4,1125,0,0,0,99,74,0,1,1
468500,21.1,1443,0,0,0,99,74,0,1,1
468600,11.4,1099,0,0,0,99,74,0,1,1
468700,17.5,1292,0,0,0,99,74,0,1,1
468800,13.5,1237,0,0,0,99,74,0,1,1
468900,8.9,1023,0,0,0,99,74,0,1,1
469000,16.0,1243,0,0,0,99,74,0,1,1
469100,20.5,1456,0,0,0,99,74,0,1,1
469200,14.6,1192,0,0,0,99,74,0,1,1
469300,11.4,1125,0,0,0,99,74,0,1,1
469400,9.9,1141,0,0,0,99,74,0,1,1
469500,10.7,1130,0,0,0,99,74,0,1,1
469600,9.7,1126,0,0,0,99,74,0,1,1
469700,13.1,1186,0,0,0,99,74,0,1,1
469800,6.8,999,0,0,0,99,74,0,1,1
469900,15.8,1241,0,0,0,99,74,0,1,1
470000,17.7,1377,0,0,0,99,74,0,1,1
470100,9.8,1065,0,0,0,99,74,0,1,1
470200,17.6,1374,0,0,0,99,74,0,1,1
470300,12.3,1174,0,0,0,99,74,0,1,1
470400,12.1,1154,0,0,0,99,74,0,1,1
470500,6.4,1005,0,0,0,99,74,0,1,1
470600,6.6,1011,0,0,0,99,74,0,1,1
470700,7.3,991,0,0,0,99,74,0,1,1
470800,7.9,1021,0,0,0,99,74,0,1,1
470900,8.2,1093,0,0,0,99,74,0,1,1
471000,8.9,1025,0,0,0,99,74,0,1,1
471100,17.1,1306,0,0,0,99,74,0,1,1
471200,15.8,1266,0,0,0,99,74,0,1,1
471300,8.9,1050,0,0,0,99,74,0,1,1
471400,8.4,1010,0,0,0,99,74,0,1,1
471500,6.4,1010,0,0,0,99,74,0,1,1
471600,12.2,1152,0,0,0,99,74,0,1,1
471700,9.0,1053,0,0,0,99,74,0,1,1
471800,15.6,1282,0,0,0,99,74,0,1,1
471900,6.9,965,0,0,0,99,74,0,1,1
472000,15.6,1243,0,0,0,99,74,0,1,1
472100,10.4,1140,0,0,0,99,74,0,1,1
472200,7.5,1037,0,0,0,99,74,0,1,1
472300,6.8,1013,0,0,0,99,74,0,1,1
472400,9.3,1096,0,0,0,99,74,0,1,1
472500,12.0,1119,0,0,0,99,74,0,1,1
472600,13.6,1162,0,0,0,99,74,0,1,1
472700,5.7,1020,0,0,0,99,74,0,1,1
472800,13.7,1207,0,0,0,99,74,0,1,1
472900,12.7,1147,0,0,0,99,74,0,1,1
473000,9.9,1097,0,0,0,99,74,0,1,1
473100,5.1,918,0,0,0,99,74,0,1,1
473200,12.2,1146,0,0,0,99,74,0,1,1
473300,11.3,1094,0,0,0,99,74,0,1,1
473400,12.1,1154,0,0,0,99,74,0,1,1
473500,9.5,1044,0,0,0,99,74,0,1,1
473600,8.2,1033,0,0,0,99,74,0,1,1
473700,8.7,1108,0,0,0,99,74,0,1,1
473800,8.3,1005,0,0,0,99,74,0,1,1
473900,10.2,1111,0,0,0,99,74,0,1,1
474000,6.8,1012,0,0,0,99,74,0,1,1
474100,7.8,1070,0,0,0,99,74,0,1,1
474200,9.5,1035,0,0,0,99,74,0,1,1
474300,6.2,950,0,0,0,99,74,0,1,1
474400,7.3,1025,0,0,0,99,74,0,1,1
474500,8.2,1028,0,0,0,99,74,0,1,1
474600,6.1,950,0,0,0,99,74,0,1,1
474700,5.0,996,0,0,0,99,74,0,1,1
474800,5.4,970,0,0,0,99,74,0,1,1
474900,5.5,948,0,0,0,99,74,0,1,1
475000,8.2,1084,0,0,0,99,74,0,1,1
475100,4.8,986,0,0,0,99,74,0,1,1
475200,4.8,905,0,0,0,99,74,0,1,1
475300,8.9,1039,0,0,0,99,74,0,1,1
475400,4.0,928,0,0,0,99,74,0,1,1
475500,4.4,942,0,0,0,99,74,0,1,1
475600,5.9,1016,0,0,0,99,74,0,1,1
475700,4.7,920,0,0,0,99,74,0,1,1
475800,7.1,966,0,0,0,99,74,0,1,1
475900,4.4,955,0,0,0,99,74,0,1,1
476000,8.0,990,0,0,0,99,74,0,1,1
476100,2.8,905,0,0,0,99,74,0,1,1
476200,6.5,1012,0,0,0,99,74,0,1,1
476300,6.5,1022,0,0,0,99,74,0,1,1
476400,2.5,851,0,0,0,99,74,0,1,1
476500,2.8,888,0,0,0,99,74,0,1,1
476600,5.7,930,0,0,0,99,74,0,1,1
476700,3.9,922,0,0,0,99,74,0,1,1
476800,4.4,957,0,0,0,99,74,0,1,1
476900,3.1,929,0,0,0,99,74,0,1,1
477000,4.3,954,0,0,0,99,74,0,1,1
477100,5.0,961,0,0,0,99,74,0,1,1
477200,4.3,918,0,0,0,99,74,0,1,1
477300,5.3,1001,0,0,0,99,74,0,1,1
477400,5.0,943,0,0,0,99,74,0,1,1
477500,3.8,868,0,0,0,99,74,0,1,1
477600,1.9,814,0,0,0,99,74,0,1,1
477700,2.8,841,0,0,0,99,74,0,1,1
477800,2.0,881,0,0,0,99,74,0,1,1
477900,2.3,888,0,0,0,99,74,0,1,1
478000,1.4,864,0,0,0,99,74,0,1,1
478100,1.4,791,0,0,0,99,74,0,1,1
478200,2.6,841,0,0,0,99,74,0,1,1
478300,2.1,834,0,0,0,99,74,0,1,1
478400,2.5,888,0,0,0,99,74,0,1,1
478500,2.7,925,0,0,0,99,74,0,1,1
478600,2.1,829,0,0,0,99,74,0,1,1
478700,1.6,819,0,0,0,99,74,0,1,1
478800,2.4,861,0,0,0,99,74,0,1,1
478900,1.2,862,0,0,0,99,74,0,1,1
479000,1.1,859,0,0,0,99,74,0,1,1
479100,0.7,830,0,0,0,99,74,0,1,1
479200,0.9,778,0,0,0,99,74,0,1,1
479300,0.7,830,0,0,0,99,74,0,1,1
479400,0.8,836,0,0,0,99,74,0,1,1
479500,0.9,864,0,0,0,99,74,0,1,1
479600,0.5,781,0,0,0,99,74,0,1,1
479700,0.5,845,0,0,0,99,74,0,1,1
479800,0.2,775,0,0,0,99,74,0,1,1
479900,0.1,842,0,0,0,99,74,0,1,1
480000,0.0,838,0,0,0,99,74,0,1,1
480100,0.2,823,0,0,0,99,74,0,1,1
480200,0.3,767,0,0,0,99,74,0,1,1
480300,0.6,861,0,0,0,99,74,0,1,1
480400,0.5,849,0,0,0,99,74,0,1,1
480500,0.6,830,0,0,0,99,74,0,1,1
480600,0.9,868,0,0,0,99,74,0,1,1
480700,0.9,873,0,0,0,99,74,0,1,1
480800,1.1,813,0,0,0,99,74,0,1,1
480900,1.0,787,0,0,0,99,74,0,1,1
481000,1.7,866,0,0,0,99,74,0,1,1
481100,2.2,863,0,0,0,99,74,0,1,1
481200,1.4,811,0,0,0,99,74,0,1,1
481300,1.1,802,0,0,0,99,74,0,1,1
481400,2.5,854,0,0,0,99,74,0,1,1
481500,1.9,837,0,0,0,99,74,0,1,1
481600,1.9,845,0,0,0,99,74,0,1,1
481700,3.2,887,0,0,0,99,74,0,1,1
481800,3.0,897,0,0,0,99,74,0,1,1
481900,2.1,821,0,0,0,99,74,0,1,1
482000,3.0,879,0,0,0,99,74,0,1,1
482100,2.5,825,0,0,0,99,74,0,1,1
482200,4.2,938,0,0,0,99,74,0,1,1
482300,3.8,938,0,0,0,99,74,0,1,1
482400,2.1,863,0,0,0,99,74,0,1,1
482500,1.7,844,0,0,0,99,74,0,1,1
482600,2.8,835,0,0,0,99,74,0,1,1
482700,4.2,914,0,0,0,99,74,0,1,1
482800,3.4,935,0,0,0,99,74,0,1,1
482900,2.8,870,0,0,0,99,74,0,1,1
483000,2.4,838,0,0,0,99,74,0,1,1
483100,5.7,968,0,0,0,99,74,0,1,1
483200,3.0,855,0,0,0,99,74,0,1,1
483300,3.6,929,0,0,0,99,74,0,1,1
483400,5.1,946,0,0,0,99,74,0,1,1
483500,3.9,934,0,0,0,99,74,0,1,1
483600,2.5,859,0,0,0,99,74,0,1,1
483700,3.3,923,0,0,0,99,74,0,1,1
483800,3.2,925,0,0,0,99,74,0,1,1
483900,6.0,1004,0,0,0,99,74,0,1,1
484000,4.4,887,0,0,0,99,74,0,1,1
484100,7.1,1014,0,0,0,99,74,0,1,1
484200,4.3,964,0,0,0,99,74,0,1,1
484300,3.3,899,0,0,0,99,74,0,1,1
484400,8.7,1047,0,0,0,99,74,0,1,1
484500,5.7,935,0,0,0,99,74,0,1,1
484600,4.8,960,0,0,0,99,74,0,1,1
484700,4.4,904,0,0,0,99,74,0,1,1
484800,6.9,976,0,0,0,99,74,0,1,1
484900,8.6,1039,0,0,0,99,74,0,1,1
485000,7.2,972,0,0,0,99,74,0,1,1
485100,4.2,977,0,0,0,99,74,0,1,1
485200,6.6,1006,0,0,0,99,74,0,1,1
485300,8.1,1056,0,0,0,99,74,0,1,1
485400,5.4,936,0,0,0,99,74,0,1,1
485500,8.3,1033,0,0,0,99,74,0,1,1
485600,6.9,1051,0,0,0,99,74,0,1,1
485700,11.2,1167,0,0,0,99,74,0,1,1
485800,8.2,1041,0,0,0,99,74,0,1,1
485900,4.7,944,0,0,0,99,74,0,1,1
486000,8.1,1038,0,0,0,99,74,0,1,1
486100,8.7,1100,0,0,0,99,74,0,1,1
486200,4.9,939,0,0,0,99,74,0,1,1
486300,11.0,1082,0,0,0,99,74,0,1,1
486400,11.4,1131,0,0,0,99,74,0,1,1
486500,9.6,1056,0,0,0,99,74,0,1,1
486600,12.4,1211,0,0,0,99,74,0,1,1
486700,5.0,966,0,0,0,99,74,0,1,1
486800,10.5,1088,0,0,0,99,74,0,1,1
486900,4.8,928,0,0,0,99,74,0,1,1
487000,10.6,1091,0,0,0,99,74,0,1,1
487100,6.6,947,0,0,0,99,74,0,1,1
487200,8.5,1038,0,0,0,99,74,0,1,1
487300,14.4,1211,0,0,0,99,74,0,1,1
487400,8.4,1042,0,0,0,99,74,0,1,1
487500,5.1,944,0,0,0,99,74,0,1,1
487600,11.4,1181,0,0,0,99,74,0,1,1
487700,8.0,1064,0,0,0,99,74,0,1,1
487800,11.9,1149,0,0,0,99,74,0,1,1
487900,13.2,1208,0,0,0,99,74,0,1,1
488000,13.0,1206,0,0,0,99,74,0,1,1
488100,14.5,1273,0,0,0,99,74,0,1,1
488200,9.4,1085,0,0,0,99,74,0,1,1
488300,10.3,1077,0,0,0,99,74,0,1,1
488400,16.0,1266,0,0,0,99,74,0,1,1
488500,15.9,1279,0,0,0,99,74,0,1,1
488600,7.2,1065,0,0,0,99,74,0,1,1
488700,7.5,1025,0,0,0,99,74,0,1,1
488800,8.7,1095,0,0,0,99,74,0,1,1
488900,16.0,1327,0,0,0,99,74,0,1,1
489000,8.9,1035,0,0,0,99,74,0,1,1
489100,18.2,1314,0,0,0,99,74,0,1,1
489200,14.1,1257,0,0,0,99,74,0,1,1
489300,8.1,1047,0,0,0,99,74,0,1,1
489400,11.0,1099,0,0,0,99,74,0,1,1
489500,13.0,1177,0,0,0,99,74,0,1,1
489600,12.9,1232,0,0,0,99,74,0,1,1
489700,15.8,1322,0,0,0,99,74,0,1,1
489800,10.2,1072,0,0,0,99,74,0,1,1
489900,10.8,1148,0,0,0,99,74,0,1,1
490000,8.6,1066,0,0,0,99,74,0,1,1
490100,10.1,1147,0,0,0,99,74,0,1,1
490200,13.1,1243,0,0,0,99,74,0,1,1
490300,7.7,1030,0,0,0,99,74,0,1,1
490400,13.0,1176,0,0,0,99,74,0,1,1
490500,10.9,1157,0,0,0,99,74,0,1,1
490600,13.9,1227,0,0,0,99,74,0,1,1
490700,16.1,1321,0,0,0,99,74,0,1,1
490800,9.8,1045,0,0,0,99,74,0,1,1
490900,8.7,1059,0,0,0,99,74,0,1,1
491000,13.3,1174,0,0,0,99,74,0,1,1
491100,20.6,1441,0,0,0,99,74,0,1,1
491200,10.7,1122,0,0,0,99,74,0,1,1
491300,20.1,1368,0,0,0,99,74,0,1,1
491400,20.3,1379,0,0,0,99,74,0,1,1
491500,10.5,1117,0,0,0,99,74,0,1,1
491600,19.0,1381,0,0,0,99,74,0,1,1
491700,12.2,1132,0,0,0,99,74,0,1,1
491800,18.8,1411,0,0,0,99,74,0,1,1
491900,20.8,1421,0,0,0,99,74,0,1,1
492000,8.6,1097,0,0,0,99,74,0,1,1
492100,12.5,1195,0,0,0,99,74,0,1,1
492200,19.1,1388,0,0,0,99,74,0,1,1
492300,8.4,1013,0,0,0,99,74,0,1,1
492400,15.9,1260,0,0,0,99,74,0,1,1
492500,17.1,1314,0,0,0,99,74,0,1,1
492600,24.8,1506,0,0,0,99,74,0,1,1
492700,8.7,1075,0,0,0,99,74,0,1,1
492800,8.6,1037,0,0,0,99,74,0,1,1
492900,10.5,1068,0,0,0,99,74,0,1,1
493000,25.8,1548,0,0,0,99,74,0,1,1
493100,9.6,1086,0,0,0,99,74,0,1,1
493200,14.6,1270,0,0,0,99,74,0,1,1
493300,14.5,1256,0,0,0,99,74,0,1,1
493400,20.5,1441,0,0,0,99,74,0,1,1
493500,22.4,1486,0,0,0,99,74,0,1,1
493600,9.2,1047,0,0,0,99,74,0,1,1
493700,23.3,1546,0,0,0,99,74,0,1,1
493800,9.6,1073,0,0,0,99,74,0,1,1
493900,16.2,1288,0,0,0,99,74,0,1,1
494000,16.9,1298,0,0,0,99,74,0,1,1
494100,16.3,1328,0,0,0,99,74,0,1,1
494200,10.8,1084,0,0,0,99,74,0,1,1
494300,20.0,1353,0,0,0,99,74,0,1,1
494400,10.5,1095,0,0,0,99,74,0,1,1
494500,15.0,1235,0,0,0,99,74,0,1,1
494600,12.1,1183,0,0,0,99,74,0,1,1
494700,16.2,1280,0,0,0,99,74,0,1,1
494800,25.4,1521,0,0,0,99,74,0,1,1
494900,9.9,1119,0,0,0,99,74,0,1,1
495000,11.6,1196,0,0,0,99,74,0,1,1
495100,22.4,1495,0,0,0,99,74,0,1,1
495200,23.8,1522,0,0,0,99,74,0,1,1
495300,27.5,1584,0,0,0,99,74,0,1,1
495400,30.7,1721,0,0,0,99,74,0,1,1
495500,17.2,1342,0,0,0,99,74,0,1,1
495600,14.2,1210,0,0,0,99,74,0,1,1
495700,16.5,1250,0,0,0,99,74,0,1,1
495800,29.0,1693,0,0,0,99,74,0,1,1
495900,28.9,1673,0,0,0,99,74,0,1,1
496000,25.2,1537,0,0,0,99,74,0,1,1
496100,27.2,1654,0,0,0,99,74,0,1,1
496200,31.7,1716,0,0,0,99,74,0,1,1
496300,22.7,1452,0,0,0,99,74,0,1,1
496400,12.1,1199,0,0,0,99,74,0,1,1
496500,18.9,1403,0,0,0,99,74,0,1,1
496600,26.3,1585,0,0,0,99,74,0,1,1
496700,23.6,1516,0,0,0,99,74,0,1,1
496800,15.2,1210,0,0,0,99,74,0,1,1
496900,24.5,1500,0,0,0,99,74,0,1,1
497000,22.2,1480,0,0,0,99,74,0,1,1
497100,22.1,1439,0,0,0,99,74,0,1,1
497200,24.5,1541,0,0,0,99,74,0,1,1
497300,16.7,1265,0,0,0,99,74,0,1,1
497400,21.9,1445,0,0,0,99,74,0,1,1
497500,24.4,1506,0,0,0,99,74,0,1,1
497600,19.9,1438,0,0,0,99,74,0,1,1
497700,15.5,1267,0,0,0,99,74,0,1,1
497800,15.3,1298,0,0,0,99,74,0,1,1
497900,13.4,1221,0,0,0,99,74,0,1,1
498000,25.3,1518,0,0,0,99,74,0,1,1
498100,34.4,1805,0,0,0,99,74,0,1,1
498200,18.4,1332,0,0,0,99,74,0,1,1
498300,26.0,1614,0,0,0,99,74,0,1,1
498400,35.2,1830,0,0,0,99,74,0,1,1
498500,22.9,1459,0,0,0,99,74,0,1,1
498600,17.1,1362,0,0,0,99,74,0,1,1
498700,33.7,1833,0,0,0,99,74,0,1,1
498800,15.7,1274,0,0,0,99,74,0,1,1
498900,35.1,1815,0,0,0,99,74,0,1,1
499000,33.0,1830,0,0,0,99,74,0,1,1
499100,20.2,1381,0,0,0,99,74,0,1,1
499200,29.0,1718,0,0,0,99,74,0,1,1
499300,27.8,1683,0,0,0,99,74,0,1,1
499400,21.5,1436,0,0,0,99,74,0,1,1
499500,20.5,1439,0,0,0,99,74,0,1,1
499600,38.8,1972,0,0,0,99,74,0,1,1
499700,17.0,1351,0,0,0,99,74,0,1,1
499800,33.5,1821,0,0,0,99,74,0,1,1
499900,34.0,1856,0,0,0,99,74,0,1,1
500000,37.0,1893,0,0,0,99,75,0,1,1
500100,39.0,1957,0,0,0,99,75,0,1,1
500200,16.8,1300,0,0,0,99,75,0,1,1
500300,21.6,1405,0,0,0,99,75,0,1,1
500400,15.9,1312,0,0,0,99,75,0,1,1
500500,38.7,1965,0,0,0,99,75,0,1,1
500600,17.6,1370,0,0,0,99,75,0,1,1
500700,22.2,1491,0,0,0,99,75,0,1,1
500800,41.6,2052,0,0,0,99,75,0,1,1
500900,35.4,1873,0,0,0,99,75,0,1,1
501000,35.9,1925,0,0,0,99,75,0,1,1
501100,18.9,1328,0,0,0,99,75,0,1,1
501200,14.4,1201,0,0,0,99,75,0,1,1
501300,25.0,1560,0,0,0,99,75,0,1,1
501400,36.6,1941,0,0,0,99,75,0,1,1
501500,28.7,1698,0,0,0,99,75,0,1,1
501600,30.4,1716,0,0,0,99,75,0,1,1
501700,15.4,1256,0,0,0,99,75,0,1,1
501800,35.7,1849,0,0,0,99,75,0,1,1
501900,43.7,2121,0,0,0,99,75,0,1,1
502000,43.8,2114,0,0,0,99,75,0,1,1
502100,34.8,1815,0,0,0,99,75,0,1,1
502200,16.4,1276,0,0,0,99,75,0,1,1
502300,30.8,1705,0,0,0,99,75,0,1,1
502400,17.1,1318,0,0,0,99,75,0,1,1
502500,41.9,2106,0,0,0,99,75,0,1,1
502600,25.0,1543,0,0,0,99,75,0,1,1
502700,19.1,1390,0,0,0,99,75,0,1,1
502800,17.2,1346,0,0,0,99,75,0,1,1
502900,29.2,1666,0,0,0,99,75,0,1,1
503000,20.0,1372,0,0,0,99,75,0,1,1
503100,20.2,1391,0,0,0,99,75,0,1,1
503200,31.6,1702,0,0,0,99,75,0,1,1
503300,20.6,1382,0,0,0,99,75,0,1,1
503400,35.1,1841,0,0,0,99,75,0,1,1
503500,15.9,1247,0,0,0,99,75,0,1,1
503600,37.1,1933,0,0,0,99,75,0,1,1
503700,41.7,2053,0,0,0,99,75,0,1,1
503800,37.2,1900,0,0,0,99,75,0,1,1
503900,27.7,1602,0,0,0,99,75,0,1,1
504000,44.5,2162,0,0,0,99,75,0,1,1
504100,41.7,2025,0,0,0,99,75,0,1,1
504200,46.0,2145,0,0,0,99,75,0,1,1
504300,26.9,1586,0,0,0,99,75,0,1,1
504400,24.3,1484,0,0,0,99,75,0,1,1
504500,44.9,2160,0,0,0,99,75,0,1,1
504600,20.1,1425,0,0,0,99,75,0,1,1
504700,32.7,1774,0,0,0,99,75,0,1,1
504800,48.3,2287,0,0,0,99,75,0,1,1
504900,24.1,1539,0,0,0,99,75,0,1,1
505000,17.9,1387,0,0,0,99,75,0,1,1
505100,46.9,2166,0,0,0,99,75,0,1,1
505200,16.9,1303,0,0,0,99,75,0,1,1
505300,19.2,1335,0,0,0,99,75,0,1,1
505400,33.5,1769,0,0,0,99,75,0,1,1
505500,44.2,2082,0,0,0,99,75,0,1,1
505600,20.7,1380,0,0,0,99,75,0,1,1
505700,40.3,2029,0,0,0,99,75,0,1,1
505800,38.1,1941,0,0,0,99,75,0,1,1
505900,20.7,1418,0,0,0,99,75,0,1,1
506000,36.0,1875,0,0,0,99,75,0,1,1
506100,28.2,1676,0,0,0,99,75,0,1,1
506200,49.6,2282,0,0,0,99,75,0,1,1
506300,36.4,1874,0,0,0,99,75,0,1,1
506400,37.6,1950,0,0,0,99,75,0,1,1
506500,40.2,1962,0,0,0,99,75,0,1,1
506600,22.5,1524,0,0,0,99,75,0,1,1
506700,38.9,2015,0,0,0,99,75,0,1,1
506800,48.8,2230,0,0,0,99,75,0,1,1
506900,36.5,1856,0,0,0,99,75,0,1,1
507000,42.4,2107,0,0,0,99,75,0,1,1
507100,30.9,1772,0,0,0,99,75,0,1,1
507200,47.5,2200,0,0,0,99,75,0,1,1
507300,41.5,2027,0,0,0,99,75,0,1,1
507400,21.0,1443,0,0,0,99,75,0,1,1
507500,42.3,2062,0,0,0,99,75,0,1,1
507600,41.8,2009,0,0,0,99,75,0,1,1
507700,38.3,1966,0,0,0,99,75,0,1,1
507800,29.9,1684,0,0,0,99,75,0,1,1
507900,30.6,1724,0,0,0,99,75,0,1,1
508000,54.9,2429,0,0,0,99,75,0,1,1
508100,32.4,1756,0,0,0,99,75,0,1,1
508200,25.9,1588,0,0,0,99,75,0,1,1
508300,41.0,1990,0,0,0,99,75,0,1,1
508400,24.5,1551,0,0,0,99,75,0,1,1
508500,55.3,2426,0,0,0,99,75,0,1,1
508600,20.6,1430,0,0,0,99,75,0,1,1
508700,29.0,1662,0,0,0,99,75,0,1,1
508800,53.9,2398,0,0,0,99,75,0,1,1
508900,23.1,1449,0,0,0,99,75,0,1,1
509000,38.1,1940,0,0,0,99,75,0,1,1
509100,49.3,2316,0,0,0,99,75,0,1,1
509200,38.3,1954,0,0,0,99,75,0,1,1
509300,22.5,1469,0,0,0,99,75,0,1,1
509400,46.5,2173,0,0,0,99,75,0,1,1
509500,42.3,2080,0,0,0,99,75,0,1,1
509600,53.0,2366,0,0,0,99,75,0,1,1
509700,35.6,1832,0,0,0,99,75,0,1,1
509800,58.8,2568,0,0,0,99,75,0,1,1
509900,54.4,2396,0,0,0,99,75,0,1,1
510000,35.1,1877,0,0,0,99,75,0,1,1
510100,36.7,1887,0,0,0,99,75,0,1,1
510200,25.6,1574,0,0,0,99,75,0,1,1
510300,30.4,1687,0,0,0,99,75,0,1,1
510400,21.3,1468,0,0,0,99,75,0,1,1
510500,33.0,1784,0,0,0,99,75,0,1,1
510600,55.4,2488,0,0,0,99,75,0,1,1
510700,38.5,1927,0,0,0,99,75,0,1,1
510800,37.8,1920,0,0,0,99,75,0,1,1
510900,34.6,1860,0,0,0,99,75,0,1,1
511000,41.4,2062,0,0,0,99,75,0,1,1
511100,22.9,1490,0,0,0,99,75,0,1,1
511200,43.4,2096,0,0,0,99,75,0,1,1
511300,53.6,2422,0,0,0,99,75,0,1,1
511400,50.1,2343,0,0,0,99,75,0,1,1
511500,28.4,1607,0,0,0,99,75,0,1,1
511600,42.5,2074,0,0,0,99,75,0,1,1
511700,38.0,1913,0,0,0,99,75,0,1,1
511800,63.4,2675,0,0,0,99,75,0,1,1
511900,37.1,1957,0,0,0,99,75,0,1,1
512000,52.9,2366,0,0,0,99,75,0,1,1
512100,57.0,2499,0,0,0,99,75,0,1,1
512200,41.3,2033,0,0,0,99,75,0,1,1
512300,43.5,2095,0,0,0,99,75,0,1,1
512400,47.7,2264,0,0,0,99,75,0,1,1
512500,63.3,2704,0,0,0,99,75,0,1,1
512600,55.7,2497,0,0,0,99,75,0,1,1
512700,58.3,2497,0,0,0,99,75,0,1,1
512800,35.3,1826,0,0,0,99,75,0,1,1
512900,26.9,1581,0,0,0,99,75,0,1,1
513000,55.7,2506,0,0,0,99,75,0,1,1
513100,32.4,1815,0,0,0,99,75,0,1,1
513200,61.5,2669,0,0,0,99,75,0,1,1
513300,55.3,2505,0,0,0,99,75,0,1,1
513400,58.1,2570,0,0,0,99,75,0,1,1
513500,47.6,2200,0,0,0,99,75,0,1,1
513600,50.4,2317,0,0,0,99,75,0,1,1
513700,40.4,2000,0,0,0,99,75,0,1,1
513800,23.3,1470,0,0,0,99,75,0,1,1
513900,56.2,2496,0,0,0,99,75,0,1,1
514000,50.1,2276,0,0,0,99,75,0,1,1
514100,65.9,2762,0,0,0,99,75,0,1,1
514200,53.3,2362,0,0,0,99,75,0,1,1
514300,58.3,2568,0,0,0,99,75,0,1,1
514400,30.9,1686,0,0,0,99,75,0,1,1
514500,66.6,2757,0,0,0,99,75,0,1,1
